id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS,Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,,,,
5442,PHDH,medium_airport,Dillingham Airfield,21.5795002,-158.1970062,14,NA,US,US-HI,Mokuleia,no,PHDH,HDH,HDH,,https://en.wikipedia.org/wiki/Dillingham_Airfield,,,21.579304,-158.196805,1,rooftop,68-760,Farrington Hwy,,,Waialua,HI,Honolulu County,96791,US,City of Honolulu,2019,15,15003,,,9904,2001,2,1.5003E+14,"Urban Honolulu, HI",46520,metropolitan,,,,,,,,
5443,PHHI,medium_airport,Wheeler Army Airfield,21.48349953,-158.0399933,837,NA,US,US-HI,Wahiawa,no,PHHI,HHI,HHI,,https://en.wikipedia.org/wiki/Wheeler_Army_Airfield,,,21.483053,-158.040242,0.98,nearest_street,210,Langley Loop,,,Wahiawa,HI,Honolulu County,96786,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15003,Wheeler AFB,1580600,9000,1039,1,1.5003E+14,"Urban Honolulu, HI",46520,metropolitan,,,,,,,,
5444,PHHN,medium_airport,Hana Airport,20.79560089,-156.0140076,78,NA,US,US-HI,Hana,yes,PHHN,HNM,HNM,,https://en.wikipedia.org/wiki/Hana_Airport,,,20.791795,-156.016833,0.94,nearest_street,290,Alalele Rd,,,Hana,HI,Maui County,96713,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15009,Hana,1511350,30100,,,15009030100,"Kahului-Wailuku-Lahaina, HI",27980,metropolitan,,,,,,,,
5446,PHJH,medium_airport,Kapalua Airport,20.96290016,-156.6730042,256,NA,US,US-HI,Lahaina,yes,PHJH,JHM,JHM,,https://en.wikipedia.org/wiki/Kapalua_Airport,,,20.962518,-156.673649,0.99,rooftop,4050,Honoapiilani Hwy,,,Lahaina,HI,Maui County,96761,US,Maui,2019,15,15009,Mahinahina,1547050,31502,2051,2,1.5009E+14,"Kahului-Wailuku-Lahaina, HI",27980,metropolitan,,,,,,,,
5447,PHJR,medium_airport,Kalaeloa Airport,21.3074,-158.070009,30,NA,US,US-HI,Kapolei,no,PHJR,JRF,JRF,http://hawaii.gov/hnl/airport-information/kalaeloa-airport-jrf,https://en.wikipedia.org/wiki/Kalaeloa_Airport,"NAX, Naval Air Station Barbers Point, John Rodgers Field",,21.307318,-158.070616,0.99,rooftop,91-1095,Midway Rd,,,Kapolei,HI,Honolulu County,96707,US,City of Honolulu,2019,15,15003,,,8502,1122,1,1.5003E+14,"Urban Honolulu, HI",46520,metropolitan,,,,,,,,
5448,PHKO,medium_airport,Ellison Onizuka Kona International At Keahole Airport,19.738783,-156.045603,47,NA,US,US-HI,Kailua/Kona,yes,PHKO,KOA,KOA,,https://en.wikipedia.org/wiki/Kona_International_Airport,,,19.738783,-156.045603,0.07,nearest_place,,,,,Kailua Kona,HI,Hawaii County,96740,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15001,Kalaoa,1525400,21507,1079,1,1.5001E+14,"Hilo, HI",25900,micropolitan,,,,,,,,
5449,PHLI,medium_airport,Lihue Airport,21.97599983,-159.3390045,153,NA,US,US-HI,Lihue,yes,PHLI,LIH,LIH,,https://en.wikipedia.org/wiki/Lihu'e_Airport,,,21.97259,-159.34692,0.93,nearest_street,3100,Ninini Point St,,,Lihue,HI,Kauai County,96766,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15007,Lihue,1545200,40500,,,15007040500,"Kapaa, HI",28180,micropolitan,,,,,,,,
5450,PHMK,medium_airport,Molokai Airport,21.1529007,-157.095993,454,NA,US,US-HI,Kaunakakai,yes,PHMK,MKK,MKK,,https://en.wikipedia.org/wiki/Molokai_Airport,,,21.157356,-157.095194,0.94,nearest_street,150,Keonelele Ave,,,Hoolehua,HI,Maui County,96729,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15009,Kualapuu,1539500,31801,1130,1,1.5009E+14,"Kahului-Wailuku-Lahaina, HI",27980,metropolitan,,,,,,,,
5451,PHMU,medium_airport,Waimea Kohala Airport,20.00130081,-155.6679993,2671,NA,US,US-HI,Kamuela,yes,PHMU,MUE,MUE,,https://en.wikipedia.org/wiki/Waimea-Kohala_Airport,,,20.008549,-155.67646,0.91,nearest_street,1698,Mamalahoa Hwy,,,Kamuela,HI,Hawaii County,96743,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15001,Waimea,1578500,21702,3014,3,1.5001E+14,"Hilo, HI",25900,micropolitan,,,,,,,,
5452,PHNG,medium_airport,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.45050049,-157.7680054,24,NA,US,US-HI,Kaneohe,no,PHNG,NGF,NGF,http://www.mcbhawaii.marines.mil/Units/SubordinateCommands/MarineCorpsAirStation.aspx,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Kaneohe_Bay,,,21.449013,-157.762215,0.94,nearest_street,368,Crescent Dr,,,Kailua,HI,Honolulu County,96734,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15003,Kaneohe Station,1528400,10801,,,15003010801,"Urban Honolulu, HI",46520,metropolitan,,,,,,,,
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,NA,US,US-HI,Honolulu,yes,PHNL,HNL,HNL,http://airports.hawaii.gov/hnl/,https://en.wikipedia.org/wiki/Daniel_K._Inouye_International_Airport,"Hickam Air Force Base, HIK, PHIK, KHNL, Honolulu International",,21.318726,-157.926582,0.96,nearest_street,1,Lagoon Dr,,,Honolulu,HI,Honolulu County,96819,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15003,Urban Honolulu,1571550,980200,1001,1,1.5004E+14,"Urban Honolulu, HI",46520,metropolitan,,,,,,,,
5454,PHNY,medium_airport,Lanai Airport,20.78560066,-156.951004,1308,NA,US,US-HI,Lanai City,yes,PHNY,LNY,LNY,,https://en.wikipedia.org/wiki/Lanai_Airport,,,20.785601,-156.951004,0.26,nearest_place,,,,,Lanai City,HI,Maui County,96763,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15009,,,31601,1055,1,1.5009E+14,"Kahului-Wailuku-Lahaina, HI",27980,metropolitan,,,,,,,,
5455,PHOG,medium_airport,Kahului Airport,20.8986,-156.429993,54,NA,US,US-HI,Kahului,yes,PHOG,OGG,OGG,,https://en.wikipedia.org/wiki/Kahului_Airport,,,20.896656,-156.427957,0.96,nearest_street,98,Kuhea St,,,Kahului,HI,Maui County,96732,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15009,,,31900,1015,1,1.5009E+14,"Kahului-Wailuku-Lahaina, HI",27980,metropolitan,,,,,,,,
5456,PHSF,medium_airport,Bradshaw Army Airfield,19.76009941,-155.5540009,6190,NA,US,US-HI,Camp Pohakuloa,no,PHSF,BSF,BSF,,,,,19.760099,-155.554001,0.04,nearest_place,,,,,Kamuela,HI,Hawaii County,96743,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15001,,,22000,1342,1,1.5001E+14,"Hilo, HI",25900,micropolitan,,,,,,,,
5457,PHTO,medium_airport,Hilo International Airport,19.72139931,-155.0480042,38,NA,US,US-HI,Hilo,yes,PHTO,ITO,ITO,,https://en.wikipedia.org/wiki/Hilo_International_Airport,,,19.72343,-155.04732,0.96,nearest_street,1,King Ave,,,Hilo,HI,Hawaii County,96720,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15001,Hilo,1514650,20600,,,15001020600,"Hilo, HI",25900,micropolitan,,,,,,,,
5458,PHUP,medium_airport,Upolu Airport,20.26530075,-155.8600006,96,NA,US,US-HI,Hawi,no,PHUP,UPP,UPP,,https://en.wikipedia.org/wiki/Upolu_Airport,,,20.260859,-155.85612,0.94,nearest_street,399,Upolu Point Rd,,,Kapaau,HI,Hawaii County,96755,US,TIGER/Line® dataset from the US Census Bureau,2019,15,15001,,,21800,2024,2,1.5001E+14,"Hilo, HI",25900,micropolitan,,,,,,,,
3375,KALO,medium_airport,Waterloo Regional Airport,42.55709839,-92.40029907,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,,,42.550714,-92.395372,0.93,nearest_street,2780,Livingston Ln,,,Waterloo,IA,Black Hawk County,50703,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19013,Waterloo,1982425,1600,,,19013001600,"Waterloo-Cedar Falls, IA",47940,metropolitan,,,,,,,,
3425,KBRL,medium_airport,Southeast Iowa Regional Airport,40.78319931,-91.12550354,698,NA,US,US-IA,Burlington,yes,KBRL,BRL,BRL,,https://en.wikipedia.org/wiki/Southeast_Iowa_Regional_Airport,,,40.778725,-91.125447,0.94,nearest_street,2453,Hillary Rd,,,Burlington,IA,Des Moines County,52601,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19057,Burlington,1909550,700,2022,2,1.9057E+14,"Burlington, IA-IL",15460,micropolitan,"Burlington-Fort Madison-Keokuk, IA-IL-MO",161,,,,,,
19470,KCCY,medium_airport,Northeast Iowa Regional Airport,43.07260132,-92.6108017,1125,NA,US,US-IA,Charles City,no,KCCY,CCY,CCY,,https://en.wikipedia.org/wiki/Northeast_Iowa_Regional_Airport,Charles City Municipal Airport,,43.067161,-92.61007,1,nearest_street,3112,US Hwy 18,,,Charles City,IA,Floyd County,50616,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19067,,,480100,,,19067480100,,,,,,,,,,1,
3451,KCID,large_airport,The Eastern Iowa Airport,41.88470078,-91.71080017,869,NA,US,US-IA,Cedar Rapids,yes,KCID,CID,CID,,https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport,,,41.87658,-91.708835,0.92,nearest_street,3026,Walford Rd,,,Swisher,IA,Linn County,52338,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19113,,,10700,2083,2,1.9113E+14,"Cedar Rapids, IA",16300,metropolitan,"Cedar Rapids-Iowa City, IA",168,,,,,,
3482,KDBQ,large_airport,Dubuque Regional Airport,42.40200043,-90.70950317,1077,NA,US,US-IA,Dubuque,yes,KDBQ,DBQ,DBQ,,https://en.wikipedia.org/wiki/Dubuque_Regional_Airport,,,42.405774,-90.704344,0.94,nearest_street,10653,Airport Rd,,,Dubuque,IA,Dubuque County,52003,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19061,,,10105,3028,3,1.9061E+14,"Dubuque, IA",20220,metropolitan,,,,,,,,
3496,KDSM,large_airport,Des Moines International Airport,41.5340004,-93.6631012,958,NA,US,US-IA,Des Moines,yes,KDSM,DSM,DSM,,https://en.wikipedia.org/wiki/Des_Moines_International_Airport,,,41.54096,-93.663558,0.93,nearest_street,3162,McKinley Ave,,,Des Moines,IA,Polk County,50315,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19153,Des Moines,1921000,,,,19153,"Des Moines-West Des Moines, IA",19780,metropolitan,"Des Moines-Ames-West Des Moines, IA",218,,,,,,
3536,KFOD,medium_airport,Fort Dodge Regional Airport,42.55149841,-94.19259644,1156,NA,US,US-IA,Fort Dodge,yes,KFOD,FOD,FOD,,https://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport,,,42.553091,-94.197628,0.95,nearest_street,1698,National Ave,,,Fort Dodge,IA,Webster County,50501,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19187,,,200,1009,1,1.9187E+14,"Fort Dodge, IA",22700,micropolitan,,,,,,,,
20482,KMCW,medium_airport,Mason City Municipal Airport,43.15779877,-93.33129883,1213,NA,US,US-IA,Mason City,no,KMCW,MCW,MCW,,,,,43.148153,-93.329151,1,nearest_street,9559,US Hwy 18 Bus,,,Clear Lake,IA,Cerro Gordo County,50428,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19033,,,950700,1005,1,1.9034E+14,"Mason City, IA",32380,micropolitan,,,,,,,,
3760,KOTM,medium_airport,Ottumwa Regional Airport,41.10660172,-92.44789886,845,NA,US,US-IA,Ottumwa,no,KOTM,OTM,OTM,,,,,41.107155,-92.44093,0.94,nearest_street,15298,9th St,,,Ottumwa,IA,Wapello County,52501,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19179,,,960100,2085,2,1.918E+14,"Ottumwa, IA",36900,micropolitan,,,,,,,,
3909,KSUX,large_airport,Sioux Gateway Airport/Brigadier General Bud Day Field,42.402599,-96.384399,1098,NA,US,US-IA,Sioux City,yes,KSUX,SUX,SUX,https://www.sioux-city.org/government/departments-a-f/airport,https://en.wikipedia.org/wiki/Sioux_Gateway_Airport,"Col. Bud Day, Sioux City AB, Sioux City AAB",,42.401975,-96.378285,0.94,nearest_street,6058,Pershing St,,,Sioux City,IA,Woodbury County,51111,US,TIGER/Line® dataset from the US Census Bureau,2019,19,19193,Sioux City,1973335,3600,5045,5,1.9193E+14,"Sioux City, IA-NE-SD",43580,metropolitan,,,,,,,,
3421,KBOI,large_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871,NA,US,US-ID,Boise,yes,KBOI,BOI,BOI,http://www.cityofboise.org/departments/airport/,https://en.wikipedia.org/wiki/Boise_Airport,"Boise Air Terminal, Gowen Field",,43.560628,-116.224592,0.95,nearest_street,3424,W Aeronca St,,,Boise,ID,Ada County,83705,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16001,Boise City,1608830,2100,1088,1,1.6001E+14,"Boise City, ID",14260,metropolitan,"Boise City-Mountain Home-Ontario, ID-OR",147,,,,,,
19429,KBYI,medium_airport,Burley Municipal Airport,42.54259872,-113.7720032,4150,NA,US,US-ID,Burley,no,KBYI,BYI,BYI,http://burleyidaho.org/city-of-burley/airport/,https://en.wikipedia.org/wiki/Burley_Municipal_Airport,J R Jack Simplot Airport,,42.537158,-113.772758,1,nearest_street,1525,US Hwy 30,,,Burley,ID,Cassia County,83318,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16031,Burley,1611260,950400,4083,4,1.6032E+14,"Burley, ID",15420,micropolitan,,,,,,,,
19531,KCOE,medium_airport,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320,NA,US,US-ID,Coeur d'Alene,no,KCOE,COE,COE,http://www.cdaairport.com/,https://en.wikipedia.org/wiki/Coeur_d'Alene_Airport,Coeur d'Alene Air Terminal,,47.770807,-116.824219,0.94,nearest_street,10899,N Barron Ln,,,Hayden,ID,Kootenai County,83835,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16055,,,700,1010,1,1.6055E+14,"Coeur d'Alene, ID",17660,metropolitan,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",518,,,,,,
3606,KIDA,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744,NA,US,US-ID,Idaho Falls,yes,KIDA,IDA,IDA,,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport,Fanning Field,,43.51318,-112.069588,0.97,nearest_street,1926,Borah Ave,,,Idaho Falls,ID,Bonneville County,83402,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16019,Idaho Falls,1639700,971301,1016,1,1.602E+14,"Idaho Falls, ID",26820,metropolitan,"Idaho Falls-Rexburg-Blackfoot, ID",292,,,,,,
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.37450027,-117.0149994,1442,NA,US,US-ID,Lewiston,yes,KLWS,LWS,LWS,,https://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport,,,46.377016,-117.00989,0.95,nearest_street,3498,4th St D,,,Lewiston,ID,Nez Perce County,83501,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16069,Lewiston,1646540,960700,,,16069960700,"Lewiston, ID-WA",30300,metropolitan,,,,,,,,
3715,KMUO,large_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996,NA,US,US-ID,Mountain Home,no,KMUO,MUO,MUO,http://www.mountainhome.af.mil/,https://en.wikipedia.org/wiki/Mountain_Home_Air_Force_Base,,,43.049397,-115.870576,0.94,nearest_street,200,7th Ave,,,Mountain Home A F B,ID,Elmore County,83648,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16039,Mountain Home AFB,1654820,960500,,,16039960500,"Mountain Home, ID",34300,micropolitan,"Boise City-Mountain Home-Ontario, ID-OR",147,,,,,,
20591,KMYL,medium_airport,McCall Municipal Airport,44.88970184,-116.1009979,5024,NA,US,US-ID,McCall,no,KMYL,MYL,MYL,http://www.mccall.id.us/services/airport.html,https://en.wikipedia.org/wiki/McCall_Municipal_Airport,,,44.889483,-116.106074,0.95,nearest_street,1004,Mission St,,,McCall,ID,Valley County,83638,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16085,McCall,1648790,970300,1158,1,1.6086E+14,,,,,,,,,,1,
3776,KPIH,medium_airport,Pocatello Regional Airport,42.90980148,-112.5960007,4452,NA,US,US-ID,Pocatello,yes,KPIH,PIH,PIH,,https://en.wikipedia.org/wiki/Pocatello_Regional_Airport,,,42.905755,-112.587655,0.93,nearest_street,20342,Terminal Way,,,Pocatello,ID,Power County,83204,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16077,Pocatello,1664090,960100,,,16077960100,"Pocatello, ID",38540,metropolitan,,,,,,,,
21086,KSMN,medium_airport,Lemhi County Airport,45.12379837,-113.8809967,4043,NA,US,US-ID,Salmon,no,KSMN,SMN,SMN,http://lemhicountyairport.com/,https://en.wikipedia.org/wiki/Lemhi_County_Airport,,,45.127909,-113.883828,0.94,nearest_street,92,Ranchette,,,Salmon,ID,Lemhi County,83467,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16059,,,970300,2079,2,1.606E+14,,,,,,,,,,1,
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,5318,NA,US,US-ID,Hailey,yes,KSUN,SUN,SUN,,https://en.wikipedia.org/wiki/Friedman_Memorial_Airport,,,43.504966,-114.297672,0.98,rooftop,1610,Airport Cir,,,Hailey,ID,Blaine County,83333,US,Blaine,2019,16,16013,Hailey,1634390,960100,3048,3,1.6014E+14,"Hailey, ID",25200,micropolitan,,,,,,,,
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,yes,KTWF,TWF,TWF,,https://en.wikipedia.org/wiki/Magic_Valley_Regional_Airport,,,42.483922,-114.485907,0.96,nearest_street,636,Airport Loop,,,Twin Falls,ID,Twin Falls County,83301,US,TIGER/Line® dataset from the US Census Bureau,2019,16,16083,,,600,1100,1,1.6083E+14,"Twin Falls, ID",46300,metropolitan,,,,,,,,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075,-90.04599762,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,ALN,,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport,,38.897267,-90.040453,0.92,nearest_street,889,S Prairie St,,,Bethalto,IL,Madison County,62010,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17119,Bethalto,1705599,402803,1012,1,1.71194E+14,"St. Louis, MO-IL",41180,metropolitan,"St. Louis-St. Charles-Farmington, MO-IL",476,,,,,,
3417,KBLV,large_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459,NA,US,US-IL,Belleville,yes,KBLV,BLV,BLV,,https://en.wikipedia.org/wiki/Scott_Air_Force_Base,Scott Air Force Base,,38.546545,-89.836214,0.97,nearest_street,2690,McCullough Rd,,,Scott Air Force Base,IL,St. Clair County,62225,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17163,Scott AFB,1768328,503800,1047,1,1.71635E+14,"St. Louis, MO-IL",41180,metropolitan,"St. Louis-St. Charles-Farmington, MO-IL",476,,,,,,
3419,KBMI,large_airport,Central Illinois Regional Airport at Bloomington-Normal,40.47710037,-88.91590118,871,NA,US,US-IL,Bloomington/Normal,yes,KBMI,BMI,BMI,,https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport,,,40.483256,-88.91635,0.93,nearest_street,3067,Cira Dr,,,Bloomington,IL,McLean County,61704,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17113,Bloomington,1706613,5400,,,17113005400,"Bloomington, IL",14010,metropolitan,"Bloomington-Pontiac, IL",145,,,,,,
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.03919983,-88.27809906,755,NA,US,US-IL,Champaign/Urbana,yes,KCMI,CMI,CMI,,https://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport,,,40.039463,-88.26807,0.93,nearest_street,79,County Rd 1100 N,,,Savoy,IL,Champaign County,61874,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17019,,,10900,5055,5,1.7019E+14,"Champaign-Urbana, IL",16580,metropolitan,,,,,,,,
3485,KDEC,medium_airport,Decatur Airport,39.83459854,-88.86569977,682,NA,US,US-IL,Decatur,yes,KDEC,DEC,DEC,,https://en.wikipedia.org/wiki/Decatur_Airport,,,39.842008,-88.865246,0.93,nearest_street,5900,Runway Ln,,,Decatur,IL,Macon County,62521,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17115,,,2300,1040,1,1.7115E+14,"Decatur, IL",19500,metropolitan,,,,,,,,
19648,KDPA,medium_airport,Dupage Airport,41.90779877,-88.24859619,759,NA,US,US-IL,Chicago/West Chicago,no,KDPA,DPA,DPA,http://www.dupageairport.com/,https://en.wikipedia.org/wiki/DuPage_Airport,,,41.906442,-88.254727,0.94,nearest_street,2702,International Dr,,,West Chicago,IL,DuPage County,60185,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17043,West Chicago,1780060,841312,2100,2,1.70438E+14,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984,,,,
3607,KIKK,medium_airport,Greater Kankakee Airport,41.07139969,-87.84629822,630,NA,US,US-IL,Kankakee,no,KIKK,IKK,IKK,http://kvaa.com/,https://en.wikipedia.org/wiki/Greater_Kankakee_Airport,,,41.062483,-87.84436,0.92,nearest_street,1232,Co Hwy 35,,,Kankakee,IL,Kankakee County,60901,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17091,Kankakee,1738934,12600,3032,3,1.7091E+14,"Kankakee, IL",28100,metropolitan,"Chicago-Naperville, IL-IN-WI",176,,,,,,
3671,KMDH,medium_airport,Southern Illinois Airport,37.77809906,-89.2519989,411,NA,US,US-IL,Carbondale/Murphysboro,no,KMDH,MDH,MDH,,https://en.wikipedia.org/wiki/Southern_Illinois_Airport,,,37.776762,-89.251143,0.98,rooftop,634,Airport Rd,,,Murphysboro,IL,Jackson County,62966,US,Jackson,2019,17,17077,,,10800,1001,1,1.7077E+14,"Carbondale-Marion, IL",16060,metropolitan,,,,,,,,
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620,NA,US,US-IL,Chicago,yes,KMDW,MDW,MDW,https://www.flychicago.com/midway/home/pages/default.aspx,https://en.wikipedia.org/wiki/Midway_International_Airport,CHI,,41.785869,-87.751091,0.99,rooftop,5600,S Cicero Ave,,,Palatine,IL,Cook County,60038,US,City of Chicago,2019,17,17031,Chicago,1714000,980100,1005,1,1.7032E+14,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984,,,,
3695,KMLI,large_airport,Quad City International Airport,41.44850159,-90.50749969,590,NA,US,US-IL,Moline,yes,KMLI,MLI,MLI,,https://en.wikipedia.org/wiki/Quad_City_International_Airport,,,41.441127,-90.509029,0.93,nearest_street,6506,74th Ave,,,Milan,IL,Rock Island County,61264,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17161,,,24300,3059,3,1.7161E+14,"Davenport-Moline-Rock Island, IA-IL",19340,metropolitan,"Davenport-Moline, IA-IL",209,,,,,,
3754,KORD,large_airport,Chicago O'Hare International Airport,41.9786,-87.9048,672,NA,US,US-IL,Chicago,yes,KORD,ORD,ORD,https://www.flychicago.com/ohare/home/pages/default.aspx,https://en.wikipedia.org/wiki/O'Hare_International_Airport,"CHI, Orchard Place",,41.978958,-87.905828,0.98,nearest_street,41,Access Rd,,,Amf Ohare,IL,Cook County,60666,US,TIGER/Line® dataset from the US Census Bureau,2019,17,17031,Chicago,1714000,980000,1024,1,1.7032E+14,"Chicago-Naperville-Elgin, IL-IN-WI",16980,metropolitan,"Chicago-Naperville, IL-IN-WI",176,"Chicago-Naperville-Evanston, IL",16984,,,,
3773,KPIA,large_airport,General Wayne A. Downing Peoria International Airport,40.66419983,-89.69329834,660,NA,US,US-IL,Peoria,yes,KPIA,PIA,PIA,,https://en.wikipedia.org/wiki/General_Wayne_A._Downing_Peoria_International_Airport,Peoria International Airport,,40.663043,-89.691859,0.98,rooftop,6100,W Dirksen Pkwy,,,Peoria,IL,Peoria County,61607,US,Peoria,2019,17,17143,,,4801,1019,1,1.7143E+14,"Peoria, IL",37900,metropolitan,,,,,,,,
