id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
10389,3AR9,small_airport,Quinn Field,36.05199814,-90.35839844,240,NA,US,US-AR,Paragould,no,3AR9,,3AR9,,,,
10579,3M0,small_airport,Gastons Airport,36.34870148,-92.55709839,479,NA,US,US-AR,Lakeview,no,3M0,,3M0,,,,
10908,40AR,small_airport,Lost Bridge Village Airport,36.39279938,-93.91239929,1440,NA,US,US-AR,Garfield,no,40AR,,40AR,,,,
10946,41AR,small_airport,Ashworth Airport,34.12329865,-93.34970093,501,NA,US,US-AR,Arkadelphia,no,41AR,,41AR,,,,
10983,42AR,heliport,Baxter County Sheriffs Heliport,36.33420181,-92.38619995,773,NA,US,US-AR,Mountain Home,no,42AR,,42AR,,,,
11024,43AR,small_airport,Haigwood Landing Strip,35.6114006,-91.24140167,230,NA,US,US-AR,Newport,no,43AR,,43AR,,,,
11064,44AR,heliport,Air Evac Lifeteam 30 Heliport,35.08359909,-92.20059967,470,NA,US,US-AR,Vilonia,no,44AR,,44AR,,,,
43027,45AR,small_airport,Thunder Ridge Ranch,36.36719894,-92.64019775,789,NA,US,US-AR,Flippin,no,45AR,,45AR,,,,
11149,46AR,closed,Robert Chris Mc Intosh Airport,34.846199,-92.172096,242,NA,US,US-AR,Sherwood,no,,,46AR,,,46AR,
11190,47AR,small_airport,Mabry Field,36.04359818,-91.94390106,550,NA,US,US-AR,Melbourne,no,47AR,,47AR,,,,
11339,4AR0,heliport,St Mary's Regional Medical Center Heliport,35.28369904,-93.15049744,393,NA,US,US-AR,Russellville,no,4AR0,,4AR0,,,,
11340,4AR1,small_airport,Shurley Field Airport,35.04130173,-92.10099792,430,NA,US,US-AR,Cabot,no,4AR1,,4AR1,,,,
11341,4AR2,small_airport,Red Oak Airport,34.90999985,-92.00669861,315,NA,US,US-AR,Cabot,no,4AR2,,4AR2,,,,
11342,4AR3,heliport,Conway Regional Health System Heliport,35.08539963,-92.457901,385,NA,US,US-AR,Conway,no,4AR3,,4AR3,,,,
11343,4AR4,small_airport,Reed-Joseph Land Co. Airport,33.34790039,-93.7315979,227,NA,US,US-AR,Garland,no,4AR4,,4AR4,,,,
11344,4AR5,small_airport,Lawrence Field,35.37080002,-90.75060272,284,NA,US,US-AR,Cherry Valley,no,4AR5,,4AR5,,,,
11345,4AR6,small_airport,Williams Ranch Airport,34.37929916,-93.63770294,750,NA,US,US-AR,Caddo Gap,no,4AR6,,4AR6,,,,
11346,4AR7,small_airport,Worth James Ranch Airport,35.08340073,-94.11689758,650,NA,US,US-AR,Booneville,no,4AR7,,4AR7,,,,
11347,4AR8,heliport,Washington Regional Landing Heliport,36.10810089,-94.15859985,1251,NA,US,US-AR,Fayetteville,no,4AR8,,4AR8,,,,
11348,4AR9,small_airport,Scudder Airport,35.77619934,-90.64679718,238,NA,US,US-AR,Jonesboro,no,4AR9,,4AR9,,,,
11524,4M5,small_airport,Dermott Municipal Airport,33.48799896,-91.44259644,135,NA,US,US-AR,Dermott,no,4M5,,4M5,,,,
11525,4M8,small_airport,Clarendon Municipal Airport,34.64799881,-91.39440155,217,NA,US,US-AR,Clarendon,no,4M8,,4M8,,,,
11822,50AR,heliport,Yell County Hospital Heliport,35.05450058,-93.38770294,340,NA,US,US-AR,Danville,no,50AR,,50AR,,,,
11902,52AR,small_airport,Ira's Airstrip,35.279235,-92.240943,590,NA,US,US-AR,Greenbrier,no,52AR,,52AR,,,,
323198,53AR,heliport,Mercy Hospital Northwest Arkansas Heliport,36.308447,-94.184225,1276,NA,US,US-AR,Rogers,no,53AR,,53AR,,,,
45303,54AR,small_airport,Winfield Airpark,35.392856,-93.758706,390,NA,US,US-AR,Altus,no,54AR,,54AR,,,,
323197,56AR,heliport,Little Rock Police DepartmentHeliport,34.640861,-92.304221,283,NA,US,US-AR,Little Rock,no,56AR,,56AR,,,,
325453,58AR,small_airport,Price Coffee Airfield,36.405833,-94.175277,1067,NA,US,US-AR,Bentonville,no,58AR,,58AR,,,,
12242,5A5,small_airport,Silver Wings Field,36.42969894,-93.69560242,1571,NA,US,US-AR,Eureka Springs,no,5A5,,5A5,http://www.aviationcadet.com/index.html,,,
12262,5AR1,small_airport,Tillar Airport,33.71260071,-91.4611969,150,NA,US,US-AR,Tillar,no,5AR1,,5AR1,,,,
12263,5AR2,small_airport,Turrell Flying Service Airport,35.375,-90.20639801,226,NA,US,US-AR,Turrell,no,5AR2,,5AR2,,,,
12264,5AR3,closed,Wabbaseka Flying Service Airport,34.350101,-91.783501,200,NA,US,US-AR,Wabbaseka,no,,,,,,5AR3,
12265,5AR4,heliport,Medical Park Hospital Heliport,33.64820099,-93.58550262,350,NA,US,US-AR,Hope,no,5AR4,,5AR4,,,,
12266,5AR5,heliport,Med Flight Heliport,34.74760056,-92.3667984,540,NA,US,US-AR,Little Rock,no,5AR5,,5AR5,,,,
12267,5AR6,heliport,Southwest Hospital Heliport,34.65679932,-92.40460205,344,NA,US,US-AR,Little Rock,no,5AR6,,5AR6,,,,
12268,5AR7,small_airport,Keller Airfield,35.68669891,-90.79360199,249,NA,US,US-AR,Weiner,no,5AR7,,5AR7,,,,
12269,5AR8,closed,Pine Prairie Airport,33.616798,-94.116897,321,NA,US,US-AR,Ashdown,no,,,,,,5AR8,
12270,5AR9,heliport,Baxter County Regional Hospital Heliport,36.34170151,-92.39320374,865,NA,US,US-AR,Mountain Home,no,5AR9,,5AR9,,,,
12467,5M1,small_airport,De Witt Municipal Airport Whitcomb Field,34.262299,-91.307503,190,NA,US,US-AR,De Witt,no,,,5M1,,,,
12807,61AR,small_airport,The Valley Airport,36.3083992,-92.53070068,450,NA,US,US-AR,Cotter,no,61AR,,61AR,,,,
325448,62AR,small_airport,Banks Ranch Airport,36.457222,-93.859866,1061,NA,US,US-AR,Busch,no,62AR,,62AR,,,,
12892,63AR,small_airport,Stokes Airport,35.246592,-90.461518,212,NA,US,US-AR,Earle,no,63AR,,63AR,,,Mc Neely Airport,
12932,64AR,small_airport,Lowrance Airport,35.61259842,-90.02089691,232,NA,US,US-AR,Driver,no,64AR,,64AR,,,,
12979,65AR,small_airport,Bernard Manor Airport,35.22650146,-90.4654007,210,NA,US,US-AR,Earle,no,65AR,,65AR,,,,
13054,67AR,small_airport,Wedington Woods Airport,36.09780121,-94.30750275,1090,NA,US,US-AR,Fayetteville,no,67AR,,67AR,,,,
328984,68AR,small_airport,Luginbuel Hee Haw Airport,35.933573,-94.415925,1425,NA,US,US-AR,Luginbuel Hee Haw Airport,no,68AR,,68AR,,,,
13186,6AR0,small_airport,Cypress Creek Airpark,35.0542984,-92.11710358,270,NA,US,US-AR,El Paso,no,6AR0,,6AR0,,,,
13187,6AR1,small_airport,Elder Airstrip,36.2779007,-94.19660187,1300,NA,US,US-AR,Cave Springs,no,6AR1,,6AR1,,,,
13188,6AR2,closed,A J's Airport,35.020401,-93.064903,370,NA,US,US-AR,Casa,no,,,,,,6AR2,
13189,6AR3,heliport,UAMS Alpha Pad Heliport,34.748234,-92.320174,561,NA,US,US-AR,Little Rock,no,6AR3,,6AR3,,,University Hospital Heliport,
45299,6AR4,heliport,Baptist Health Medical Center-Heber Spring Heliport,35.504889,-91.997694,538,NA,US,US-AR,Heber Springs,no,6AR4,,6AR4,,,,
13190,6AR5,small_airport,Mc Donald's Airstrip,36.03469849,-91.3707962,375,NA,US,US-AR,Calamine,no,6AR5,,6AR5,,,,
13191,6AR6,small_airport,Two Rivers Airport,34.84059906,-92.4417038,265,NA,US,US-AR,Little Rock,no,6AR6,,6AR6,,,,
13192,6AR7,heliport,Arkansas Heart Hospital Heliport,34.7395401,-92.39276123,511,NA,US,US-AR,Little Rock,no,6AR7,,6AR7,,,,
13193,6AR8,small_airport,Flying W Airpark II Airport,35.33000183,-94.04190063,474,NA,US,US-AR,Charleston,no,6AR8,,6AR8,,,,
13194,6AR9,small_airport,Pine Mountain Airpark,36.41529846,-92.69439697,880,NA,US,US-AR,Flippin,no,6AR9,,6AR9,,,,
13354,6M8,small_airport,Marked Tree Municipal Airport,35.53559875,-90.40000153,219,NA,US,US-AR,Marked Tree,no,6M8,,6M8,,,,
13637,70AR,small_airport,Randal Field,35.99449921,-89.99729919,242,NA,US,US-AR,Gosnell,no,70AR,,70AR,,,,
13755,73AR,small_airport,Dogwood Airport,35.04850006,-92.05370331,280,NA,US,US-AR,Cabot,no,73AR,,73AR,,,,
13833,75AR,small_airport,The Bluffs Airport,36.2961998,-92.21600342,782,NA,US,US-AR,Henderson,no,75AR,,75AR,,,,
322467,77AR,small_airport,Benoit Airfield,34.5975,-92.9369444,490,NA,US,US-AR,Hot Springs,no,77AR,,77AR,,,,
13962,78AR,closed,Tucker Field,34.937599,-90.470901,205,NA,US,US-AR,Hughes,no,,,,,,78AR,
14000,79AR,small_airport,Franke Field,34.852901,-92.048203,263,NA,US,US-AR,Jacksonville,no,79AR,,79AR,,,Perrys Airport,
14049,7AR0,small_airport,Hammer Field Airport,36.4314003,-93.69920349,1600,NA,US,US-AR,Eureka Springs,no,7AR0,,7AR0,,,,
14050,7AR1,small_airport,Ward's Airport,33.04999924,-91.34159851,113,NA,US,US-AR,Eudora,no,7AR1,,7AR1,,,,
14051,7AR2,small_airport,Verser's Landing Airport,35.55720139,-92.13210297,610,NA,US,US-AR,Greers Ferry,no,7AR2,,7AR2,,,,
14052,7AR3,small_airport,Runsick Flying Service Airport,35.15110016,-90.81559753,250,NA,US,US-AR,Colt,no,7AR3,,7AR3,,,,
45300,7AR4,small_airport,Brown'S Airport,35.292222,-91.89,367,NA,US,US-AR,Searcy,no,7AR4,,7AR4,,,,
14053,7AR5,heliport,Dallas County Medical Center Heliport,33.81119919,-92.42569733,300,NA,US,US-AR,Fordyce,no,7AR5,,7AR5,,,,
330191,7AR6,small_airport,RBC Airport,35.795794,-90.802375,261,NA,US,US-AR,Jonesboro,no,7AR6,,7AR6,,,,
329254,7AR7,small_airport,Riddell Field,34.317812,-90.857025,169,NA,US,US-AR,Elaine,no,7AR7,,7AR7,,,,
14210,7M0,small_airport,Mc Crory/Morton Airport,35.227901,-91.093201,222,NA,US,US-AR,Mc Crory,no,2AR4,,2AR4,,,7M0,
14211,7M6,small_airport,Paris Municipal Airport,35.29899979,-93.68170166,430,NA,US,US-AR,Paris /Subiaco/,no,7M6,,7M6,,,,
14212,7M7,small_airport,Piggott Municipal Airport,36.37820053,-90.16619873,275,NA,US,US-AR,Piggott,no,7M7,,7M7,,,,
14482,80AR,small_airport,Price Field,35.50009918,-90.25839996,236,NA,US,US-AR,Joiner,no,80AR,,80AR,,,,
14520,81AR,small_airport,Smith's Strip,34.75009918,-91.84870148,250,NA,US,US-AR,Lonoke,no,81AR,,81AR,,,,
14711,86AR,closed,Goacher Airport,34.8293,-91.9543,235,NA,US,US-AR,Lonoke,no,,,,,,86AR,
14865,8AR0,small_airport,Hargrove Airport,34.51259995,-91.56400299,211,NA,US,US-AR,Stuttgart,no,8AR0,,8AR0,,,,
14866,8AR1,small_airport,Totty Field Airport,36.48939896,-92.64219666,780,NA,US,US-AR,Oakland,no,8AR1,,8AR1,,,,
15015,8M2,small_airport,Sally Wofford Airport,35.59030151,-90.91369629,245,NA,US,US-AR,Weiner,no,8M2,,8M2,,,,
15272,90AR,small_airport,Reedville Airport,33.92509842,-91.51119995,162,NA,US,US-AR,Dumas,no,90AR,,90AR,,,,
15377,93AR,small_airport,Ohlendorf Airport,35.6208992,-89.98619843,232,NA,US,US-AR,Osceola,no,93AR,,93AR,,,,
15596,99A,small_airport,Smith's International Airport,34.40620041,-91.95870209,218,NA,US,US-AR,Sherrill,no,99A,,99A,,,,
15655,9AR0,small_airport,Robertson Airport,35.18899918,-91.20649719,207,NA,US,US-AR,Mc Crory,no,9AR0,,9AR0,,,,
45304,9AR9,small_airport,Henry Field,34.887389,-91.989486,250,NA,US,US-AR,Cabot,no,9AR9,,9AR9,,,,
16295,AR01,small_airport,Baker Flying Service Airport,33.10850143,-91.25009918,116,NA,US,US-AR,Eudora,no,AR01,,AR01,,,,
16296,AR02,heliport,Johnson County Regional Hospital Heliport,35.44480133,-93.44490051,491,NA,US,US-AR,Clarksville,no,AR02,,AR02,,,,
16297,AR03,small_airport,Centerville Airstrip,35.11869812,-93.20159912,350,NA,US,US-AR,Centerville,no,AR03,,AR03,,,,
16298,AR04,closed,Gunem Field,36.261701,-94.248299,1214,NA,US,US-AR,Cave Springs,no,,,,,,AR04,
16299,AR05,small_airport,John Harris Field,35.21590042,-93.30490112,1770,NA,US,US-AR,Chickala,no,AR05,,AR05,,,,
16300,AR06,small_airport,Cantrell Farms Airport,35.23249817,-92.34329987,325,NA,US,US-AR,Conway,no,AR06,,AR06,,,,
16301,AR07,heliport,Ashley County Hospital Heliport,33.14179993,-91.9335022,164,NA,US,US-AR,Crossett,no,AR07,,AR07,,,,
16302,AR08,small_airport,Flying Machines Airstrip,36.31529999,-93.66660309,1150,NA,US,US-AR,Eureka Springs,no,AR08,,AR08,,,,
16303,AR09,small_airport,Bella Vista Field,36.41389847,-94.43890381,1200,NA,US,US-AR,Gravette,no,AR09,,AR09,,,,
16304,AR10,small_airport,Greenwalt Company Airport,34.80670166,-91.60829926,232,NA,US,US-AR,Hazen,no,AR10,,AR10,,,,
16305,AR11,small_airport,Ozark Aerodrome,36.28889847,-94.09030151,1270,NA,US,US-AR,Rogers,no,AR11,,AR11,,,,
16306,AR12,small_airport,Mc Donald's Strip,35.3205986,-92.01869965,700,NA,US,US-AR,Rose Bud,no,AR12,,AR12,,,,
16307,AR13,small_airport,Pearson Field,34.98619843,-92.63349915,300,NA,US,US-AR,Bigelow,no,AR13,,AR13,,,,
16308,AR17,small_airport,Burns Aerodrome,34.98339844,-90.9151001,207,NA,US,US-AR,Palestine,no,AR17,,AR17,,,,
16309,AR18,closed,Gerrard Airport,34.7715,-90.840401,205,NA,US,US-AR,Marianna,no,,,,,,AR18,
16310,AR19,small_airport,Wesson-Davis Field,35.21289825,-93.75209808,570,NA,US,US-AR,Paris,no,AR19,,AR19,,,,
16311,AR20,heliport,Lawrence Memorial Heliport,36.07369995,-90.96849823,265,NA,US,US-AR,Walnut Ridge,no,AR20,,AR20,,,,
16312,AR21,heliport,St Edward Mercy Medical Center Heliport,35.35559845,-94.35019684,454,NA,US,US-AR,Fort Smith,no,AR21,,AR21,,,,
16313,AR22,small_airport,Tommy's Flying Service Inc Airport,34.38150024,-91.95850372,215,NA,US,US-AR,Sherrill,no,AR22,,AR22,,,,
16314,AR23,small_airport,Cedar Creek Ranch Airport,35.125018,-93.47679,420,NA,US,US-AR,Belleville,no,25AR,,25AR,,,AR23,
16315,AR24,heliport,White River Medical Center Heliport,35.76810074,-91.63459778,360,NA,US,US-AR,Batesville,no,AR24,,AR24,,,,
16316,AR25,small_airport,Vilonia Airport,35.11869812,-92.18930054,590,NA,US,US-AR,Vilonia,no,AR25,,AR25,,,,
16317,AR27,small_airport,Lollars Creek Farm Airport,35.93899918,-93.84570313,1430,NA,US,US-AR,Wesley,no,AR27,,AR27,,,,
16318,AR28,closed,Odom Field,34.939301,-92.024597,280,NA,US,US-AR,Cabot,no,,,,,,AR28,
16319,AR29,heliport,Uams Heliport,34.75002,-92.320135,360,NA,US,US-AR,Little Rock,no,AR29,,AR29,,,,
16320,AR30,heliport,Baptist Memorial Hospital-Blytheville Heliport,35.943536,-89.916378,254,NA,US,US-AR,Blytheville,no,,,,,,AR30,
16322,AR32,heliport,Dardanelle Hospital Heliport,35.22090149,-93.15270233,320,NA,US,US-AR,Dardanelle,no,AR32,,AR32,,,,
16323,AR33,heliport,Honey Hill Heliport,35.23339844,-91.78739929,340,NA,US,US-AR,Searcy,no,AR33,,AR33,,,,
16324,AR34,small_airport,Pine Village Airport,34.98199844,-92.44519806,610,NA,US,US-AR,Mayflower,no,AR34,,AR34,,,,
16325,AR35,small_airport,Henson Farm Airport,36.08670044,-94.10520172,1420,NA,US,US-AR,Fayetteville,no,AR35,,AR35,,,,
16326,AR36,heliport,Medi-Port Heliport,36.33340073,-94.13349915,1350,NA,US,US-AR,Rogers,no,AR36,,AR36,,,,
16327,AR37,heliport,St Michael Hospital Heliport,33.4272995,-94.042099,1100,NA,US,US-AR,Texarkana,no,AR37,,AR37,,,,
16328,AR38,heliport,Arkansas National Guard Emergency Access Heliport,35.2195015,-93.17990112,399,NA,US,US-AR,Dardanelle,no,AR38,,AR38,,,,
16329,AR40,heliport,Sparks Regional Medical Center Heliport,35.3769989,-94.42019653,460,NA,US,US-AR,Fort Smith,no,AR40,,AR40,,,,
16330,AR41,heliport,Carroll General Hospital Heliport,36.35900116,-93.55210114,1280,NA,US,US-AR,Berryville,no,AR41,,AR41,,,,
16331,AR42,heliport,Ouachita County Medical Center Heliport,33.57649994,-92.83540344,212,NA,US,US-AR,Camden,no,AR42,,AR42,,,,
16332,AR43,small_airport,Brickey Private Airport,35.10010147,-92.78350067,320,NA,US,US-AR,Morrilton,no,AR43,,AR43,,,,
16333,AR44,small_airport,Flying W Airport,33.51259995,-94.0134964,265,NA,US,US-AR,Texarkana,no,AR44,,AR44,,,,
16334,AR45,heliport,St Vincent Infirmary Heliport,34.75059891,-92.34069824,435,NA,US,US-AR,Little Rock,no,AR45,,AR45,,,,
16335,AR46,small_airport,Penrose Airport,35.18895,-91.050131,220,NA,US,US-AR,Mc Crory,no,AR46,,AR46,,,,
16336,AR47,heliport,Warner Brown Hospital Heliport,33.21350098,-92.66790009,212,NA,US,US-AR,El Dorado,no,AR47,,AR47,,,,
16337,AR48,heliport,Union Medical Center Heliport,33.21459961,-92.66790009,265,NA,US,US-AR,El Dorado,no,AR48,,AR48,,,,
16338,AR49,heliport,Veterans Administration Heliport,36.07920074,-94.15910339,1453,NA,US,US-AR,Fayetteville,no,AR49,,AR49,,,,
16339,AR50,small_airport,Hess Strip,35.26679993,-90.98349762,180,NA,US,US-AR,Wynne,no,AR50,,AR50,,,,
16340,AR51,heliport,Smith Heliport,36.22399902,-93.57820129,1200,NA,US,US-AR,Berryville,no,AR51,,AR51,,,,
16341,AR52,closed,Hazen Heliport,34.780645,-91.581852,230,NA,US,US-AR,Hazen,no,,,,,,AR52,
16342,AR53,heliport,Five Rivers Medical Center Heliport,36.289249,-90.996319,433,NA,US,US-AR,Pocahontas,no,AR53,,AR53,,,Randolph County Medical Center Heliport,
16343,AR54,small_airport,Ralph Fulmer Field,34.91870117,-91.9151001,245,NA,US,US-AR,Cabot,no,AR54,,AR54,,,,
16344,AR55,small_airport,R.V. Stewart Field,34.7397995,-92.09010315,251,NA,US,US-AR,North Little Rock,no,AR55,,AR55,,,,
16345,AR56,small_airport,Amos Airport,35.61022,-91.436249,240,NA,US,US-AR,Oil Trough,no,AR56,,AR56,,,,
16346,AR59,heliport,De Witt Hospital Heliport,34.278808,-91.338628,190,NA,US,US-AR,De Witt,no,AR59,,AR59,,,De Witt City Hospital,
16347,AR60,heliport,NEA Baptist Hospital Heliport,35.807603,-90.666472,260,NA,US,US-AR,Jonesboro,no,AR60,,AR60,,,Methodist Hospital of Jonesboro Heliport,
16348,AR61,heliport,Chicot Memorial Hospital Heliport,33.30530167,-91.28919983,125,NA,US,US-AR,Lake Village,no,AR61,,AR61,,,,
16349,AR62,heliport,Arkansas Children's Hospital Heliport,34.74269867,-92.29370117,440,NA,US,US-AR,Little Rock,no,AR62,,AR62,,,,
16350,AR63,heliport,Mc Gehee Desha County Hospital Heliport,33.61840057,-91.39230347,140,NA,US,US-AR,Mc Gehee,no,AR63,,AR63,,,,
16351,AR64,small_airport,White River Airport,35.9211998,-92.00509644,310,NA,US,US-AR,Melbourne,no,AR64,,AR64,,,,
16352,AR65,heliport,St Anthony's Medical Center Heliport,35.16759872,-92.7220993,400,NA,US,US-AR,Morrilton,no,AR65,,AR65,,,,
16353,AR66,heliport,Pike County Hospital Heliport,34.04980087,-93.68409729,335,NA,US,US-AR,Murfreesboro,no,AR66,,AR66,,,,
16354,AR67,heliport,SMC Regional Medical Center Heliport,35.700401,-89.975601,244,NA,US,US-AR,Osceola,no,AR67,,AR67,,,Grandview Street Heliport,
16355,AR68,heliport,Fulton County Hospital Heliport,36.3830986,-91.81020355,700,NA,US,US-AR,Salem,no,AR68,,AR68,,,,
16356,AR69,heliport,Siloam Springs Memorial Hospital Heliport,36.18149948,-94.54109955,1140,NA,US,US-AR,Siloam Springs,no,AR69,,AR69,,,,
16357,AR70,heliport,Bradley County Memorial Hospital Heliport,33.61040115,-92.05930328,200,NA,US,US-AR,Warren,no,AR70,,AR70,,,,
16358,AR71,heliport,Hospital Heliport,35.46760178,-93.4190979,491,NA,US,US-AR,Clarksville,no,AR71,,AR71,,,,
16359,AR72,heliport,Forrest City Medical Center Heliport,35.039778,-90.776972,350,NA,US,US-AR,Forrest City,no,AR72,,AR72,,,Baptist Memorial Hospital-FC Heliport,
16360,AR73,heliport,Piggott Community Hospital Heliport,36.38980103,-90.20200348,272,NA,US,US-AR,Piggott,no,AR73,,AR73,,,,
16361,AR74,heliport,Cross Ridge County Hospital Heliport,35.220118,-90.785992,265,NA,US,US-AR,Wynne,no,AR74,,AR74,,,,
16362,AR75,heliport,Burns Funeral Home Parking Lot Heliport,36.23260117,-92.6882019,670,NA,US,US-AR,Yellville,no,AR75,,AR75,,,,
16363,AR76,heliport,Augusta Heliport,35.2887001,-91.35849762,212,NA,US,US-AR,Augusta,no,AR76,,AR76,,,,
16364,AR77,heliport,Helena Hospital Heliport,34.50979996,-90.62619781,215,NA,US,US-AR,Helena,no,AR77,,AR77,,,,
16365,AR78,heliport,Unity Health Specialty Care Heliport,35.233443,-91.729728,260,NA,US,US-AR,Searcy,no,AR78,,AR78,,,White County Medical Center,
16366,AR79,small_airport,Flying G Ranch Airport,33.69319916,-91.37960052,150,NA,US,US-AR,Tillar,no,AR79,,AR79,,,,
16367,AR80,heliport,North Arkansas Medical Center Heliport,36.23649979,-93.10929871,1150,NA,US,US-AR,Harrison,no,AR80,,AR80,,,,
16368,AR81,small_airport,Katheryn's Landing Airport,34.16230011,-92.60379791,250,NA,US,US-AR,Leola,no,AR81,,AR81,,,,
16369,AR82,small_airport,Gillespie Strip,34.1711998,-92.69599915,492,NA,US,US-AR,Leola,no,AR82,,AR82,,,,
16370,AR83,small_airport,Heard Airport,34.17620087,-92.7009964,500,NA,US,US-AR,Leola,no,AR83,,AR83,,,,
16371,AR84,small_airport,Bobwhite Hill Ranch Airport,34.96649933,-92.29930115,350,NA,US,US-AR,Mayflower,no,AR84,,AR84,,,,
16372,AR85,heliport,Drew Memorial Hospital Heliport,33.62009811,-91.8259964,296,NA,US,US-AR,Monticello,no,AR85,,AR85,,,,
16373,AR86,heliport,Ano Heliport,35.30810165,-93.22429657,350,NA,US,US-AR,Russellville,no,AR86,,AR86,,,,
16374,AR87,heliport,Sparks Medical Center Van Buren Heliport,35.434625,-94.339947,467,NA,US,US-AR,Van Buren,no,AR87,,AR87,,,Crawford Memorial Hospital,
16375,AR88,small_airport,Poe's Airport,35.05479813,-92.35399628,295,NA,US,US-AR,Conway,no,AR88,,AR88,,,,
16376,AR89,small_airport,Landers Loop Airport,35.40010071,-93.06600189,730,NA,US,US-AR,Dover,no,AR89,,AR89,,,,
16377,AR90,heliport,Stephens Heliport,34.73649979,-92.50879669,550,NA,US,US-AR,Little Rock,no,AR90,,AR90,,,,
16378,AR91,small_airport,Circle S Farms Airport,36.22589874,-94.03209686,1200,NA,US,US-AR,Lowell,no,AR91,,AR91,,,,
16379,AR92,heliport,Unity Health Harris Medical Center Heliport,35.609774,-91.264466,225,NA,US,US-AR,Newport,no,AR92,,AR92,,,Harris Hospital and Clinic Heliport,
16380,AR93,small_airport,Ark-Mo Airport,36.48559952,-90.28040314,308,NA,US,US-AR,Pollard,no,AR93,,AR93,,,,
16381,AR94,small_airport,Squirrel Run Airport,35.48540115,-94.13829803,415,NA,US,US-AR,Dyer,no,AR94,,AR94,,,,
16382,AR95,heliport,Arkansas Methodist Hospital Heliport,36.05089951,-90.49819946,326,NA,US,US-AR,Paragould,no,AR95,,AR95,,,,
16383,AR97,small_airport,Chael Airport,35.2201004,-92.49649811,320,NA,US,US-AR,Wooster,no,AR97,,AR97,,,,
16384,AR98,small_airport,Johnson Field,35.26449966,-91.18900299,208,NA,US,US-AR,Mc Crory,no,AR98,,AR98,,,,
16487,AZU,small_airport,Arrowhead Assault Strip,35.275101,-94.225197,785,NA,US,US-AR,Fort Chaffee,no,KAZU,,KAZU,,,KAZU,
322356,BOBS,small_airport,Bobs,35.391523,-91.443706,,NA,US,US-AR,Bradford,no,BOBS,,,,,,
322326,BUTL,small_airport,Butlerville Field,34.9697,-91.831173,,NA,US,US-AR,Butlerville,no,BUTL,,,,,,
322380,GOAD,small_airport,Goads field,35.41423,-91.402483,,NA,US,US-AR,Bradford,no,GOAD,,,,,,
322359,JAMI,small_airport,Jamies,35.520465,-90.729075,,NA,US,US-AR,Harrisburg,no,JAMI,,,,,,
322367,JOEY,small_airport,Joeys,35.398494,-91.348252,,NA,US,US-AR,Tupelo,no,JOEY,,,,,,
18374,K0M0,small_airport,Billy Free Municipal Airport,33.88479996,-91.53450012,163,NA,US,US-AR,Dumas,no,K0M0,,0M0,,,,
18390,K0R6,small_airport,Hampton Municipal Airport,33.52259827,-92.46029663,178,NA,US,US-AR,Hampton,no,K0R6,,0R6,,,,
18567,K2A2,small_airport,Holley Mountain Airpark,35.65069962,-92.40380096,1269,NA,US,US-AR,Clinton,no,K2A2,,2A2,,,,
18569,K2A6,small_airport,Holly Grove Municipal Airport,34.58240128,-91.16519928,176,NA,US,US-AR,Holly Grove,no,K2A6,,2A6,,,,
18638,K32A,small_airport,Danville Municipal Airport,35.0870018,-93.42749786,387,NA,US,US-AR,Danville,no,K32A,,32A,,,,
18660,K37T,small_airport,Calico Rock Izard County Airport,36.16450119,-92.14450073,733,NA,US,US-AR,Calico Rock,no,K37T,,37T,,,,
18721,K3M9,small_airport,Warren Municipal Airport,33.5603981,-92.08540344,235,NA,US,US-AR,Warren,no,K3M9,,3M9,,,,
18764,K42A,small_airport,Melbourne Municipal John E Miller Field,36.07099915,-91.83010101,735,NA,US,US-AR,Melbourne,no,K42A,,42A,,,,
